codigo_oc,nombre_oc,fecha_creacion,tipo,codigo_licitacion,estado,organismo_codigo,organismo_nombre,organismo_rut,comuna,region,proveedor_codigo,proveedor_nombre,proveedor_rut,proveedor_comuna,proveedor_region,item_correlativo,codigo_categoria,categoria,codigo_producto,producto,especificacion_comprador,cantidad,unidad,moneda,precio_neto_unitario,total_linea_derivado,total_item_reportado
1058086-907-SE24,ORDEN DE COMPRA DESDE 1058086-11-LR22,2024-02-09T14:37:20.15,SE,1058086-11-LR22,Recepción Conforme,7474,Instituto de Neurocirugía,61.608.407-0,Providencia,Región Metropolitana de Santiago,65689,PRODUCTOS MEDICOS PROMEDON CHILE S A,78.566.250-4,Las Condes,Región Metropolitana de Santiago,2,42293100,Equipamiento y suministros médicos / Productos quirúrgicos / Retractores quirúrgicos y productos relacionados,42293120,Retractores espinales o neurológicos,K05-0116 VALVULA DE PRESION REGULABLE CON ANTISIFON STRATA II PEDIATRICA,2.0,,CLP,1698000.0,3396000.0,3396000.0
1058086-958-SE24,ORDEN DE COMPRA DESDE 1058086-31-LP22,2024-02-13T11:54:05.857,SE,1058086-31-LP22,Recepción Conforme,7474,Instituto de Neurocirugía,61.608.407-0,Providencia,Región Metropolitana de Santiago,141927,PRONOMED SPA,76.286.670-6,Ñuñoa,Región Metropolitana de Santiago,1,12161900,Productos químicos industriales / Aditivos / Surfactantes,12161902,Detergentes surfactantes,"G02-0005 DETERGENTE ALCALINO MULTIENZIMÁTICO (PH 9-10) PARA LAVADO MANUAL Y AUTOMATIZADO EN LAVADORA TERMO-DESINFECTADORA de instrumental quirúrgico y dispositivos médicos. Con pH 9,5 a 10, sin neutralizantes, baja espuma. Envase con sello que asegure inv",40.0,,CLP,38000.0,1520000.0,1520000.0
1058087-1453-AG23,JLB/PROGRAMA/FARMACIA/ENERO 2024 ,2023-12-18T17:26:47.493,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,1160440,WINPHARM SPA,76.079.782-0,Pudahuel,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"101-0156	QUETIAPINA CM 100 MG


FARMACIA	
",2000.0,,CLP,51.0,102000.0,0.0
1058087-148-SE24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-22T16:56:56.783,SE,1058087-3-LQ23,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,24535,NOVARTIS CHILE S A,83.002.400-k,Las Condes,Región Metropolitana de Santiago,1,42171900,Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia,42171903,Cajas de medicamentos de servicios médicos de urgencia,"117-0033	TACROLIMUS 0.5 MG
",3000.0,,CLP,330.0,990000.0,990000.0
1058087-153-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-27T15:33:05.9,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,1463774,Exeltis SpA,76.383.221-K,La Reina,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"109-0052	URAPIDIL SOLUCIÓN INYECTABLE 100 MG/20 ML 
",60.0,,CLP,19204.0,1152240.0,0.0
1058087-162-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-27T16:25:10.837,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,1293183,SOCIEDAD FARMACEUTICA BULFOR LTDA,76.186.755-5,Santiago,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"110-0012	POLIESTILENO CALCIO RESIN CALCIO POTE 400 GR
",10.0,,CLP,80000.0,800000.0,0.0
1058087-165-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-27T16:36:46.547,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,1105991,GONZALEZ  ZAPATA Y CIA LTDA,76.019.191-4,Santiago,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"116-0089	BICARBONATO DE SODIO X KG
",10.0,,CLP,5000.0,50000.0,0.0
1058087-168-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-28T09:15:38.197,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,26786,LABORATORIOS RECALCINE SA,91.637.000-8,Providencia,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"114-0064	VITAMINA D 50000 UI X2SOB 
",500.0,,CLP,1600.0,800000.0,0.0
1058087-170-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-28T09:22:11.083,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,135366,LABORATORIOS KAMPAR  S A,99.565.040-1,Las Condes,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"119-0020	VINBLASTINA SULFATO FRASCO AMP. 10MG
",25.0,,CLP,26250.0,656250.0,0.0
1058087-172-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-28T09:32:00.39,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,25371,LABORATORIO BIOSANO S A,88.597.500-3,Cerrillos,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"105-0169	AZTREONAM FA 1 GR 
",30.0,,CLP,16000.0,480000.0,0.0
1058087-173-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-28T09:45:41.943,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,1254490,LABORATORIO HOSPIFARMA CHILE LIMITADA,76.133.312-7,Quilicura,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"119-0116	PALONOSETRON 0.25 MG
",10.0,,CLP,28500.0,285000.0,0.0
1058087-175-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-28T09:57:32.187,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,1426099,DROGUERIA GLOBAL PHARMA SPA,76.389.383-9,Cerrillos,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"102-0002	ACIDO MEFENAMICO CM 500 MG
",1000.0,,CLP,35.0,35000.0,0.0
1058087-178-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-28T10:11:57.043,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,56221,INDUSTRIAL Y COMERCIAL BAXTER DE CHILE LTDA,78.366.970-6,Recoleta,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"119-0005	CICLOFOSFAMIDA COMPRIMIDO 50MG
",200.0,,CLP,466.0,93200.0,0.0
1058087-188-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-29T15:42:24.037,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,1730688,VARIFARMA CHILE SPA,76.805.359-6,Providencia,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"119-0108	IBRUTINIB 140MG (IMBRUVICA)
",1.0,,CLP,1619100.0,1619100.0,0.0
1058087-194-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-29T16:43:36.75,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,78647,ethos,78.583.750-9,Las Condes,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"111-0055	PREDNISONA 20 MG/5 ML FCO 60 ML 
",300.0,,CLP,3045.0,913500.0,0.0
1058087-196-AG24,JTR/PROGRAMA FARMACIA/MARZO 2024,2024-02-29T16:54:58.203,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Providencia,Región Metropolitana de Santiago,24141,MUNNICH PHARMA MEDICAL SPA,80.447.400-5,Quilicura,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"103-0013	CETIRIZINA 10MG GOTAS
",150.0,,CLP,5600.0,840000.0,0.0
1058087-201-AG24,ACHV/PEDIDO FP CAE PEDIATRÍA/MARZO 2024,2024-03-01T18:04:40.57,AG,,Aceptada,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Alhué,Región Metropolitana de Santiago,1738694,FARMACEUTICA ALBERTO E. SOTO SANCHEZ E.I.R.L.,77.120.252-7,Viña del Mar,Región de Valparaíso ,1,85111600,"Salud, servicios sanitarios y alimentación / Prevención y control de enfermedades / Prevención y control de enfermedades no contagiosas",85111605,Servicios de prevención o control inmunológico,"117-0096 - INMUNOTERAPIA PASTOS CYNODON 50% + GRAMÍNEAS (MEZCLA 6) 50% - Adjuntar cotización, especificaciones para validar
",2.0,,CLP,154622.0,309244.0,0.0
1058087-201-AG24,ACHV/PEDIDO FP CAE PEDIATRÍA/MARZO 2024,2024-03-01T18:04:40.57,AG,,Aceptada,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Alhué,Región Metropolitana de Santiago,1738694,FARMACEUTICA ALBERTO E. SOTO SANCHEZ E.I.R.L.,77.120.252-7,Viña del Mar,Región de Valparaíso ,2,85111600,"Salud, servicios sanitarios y alimentación / Prevención y control de enfermedades / Prevención y control de enfermedades no contagiosas",85111605,Servicios de prevención o control inmunológico,"117-0097 - INMUNOTERAPIA A PASTOS CYNODON 50% + GRAMÍNEAS MEZCLA 4 50% - Adjuntar cotización, especificaciones para validar
",1.0,,CLP,154622.0,154622.0,0.0
1058087-201-AG24,ACHV/PEDIDO FP CAE PEDIATRÍA/MARZO 2024,2024-03-01T18:04:40.57,AG,,Aceptada,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Alhué,Región Metropolitana de Santiago,1738694,FARMACEUTICA ALBERTO E. SOTO SANCHEZ E.I.R.L.,77.120.252-7,Viña del Mar,Región de Valparaíso ,3,85111600,"Salud, servicios sanitarios y alimentación / Prevención y control de enfermedades / Prevención y control de enfermedades no contagiosas",85111605,Servicios de prevención o control inmunológico,"117-0095 - INMUNOTERAPIA APIS MELLIFERA 100% FRASCO B (5ML) - Adjuntar cotización, especificaciones para validar
",3.0,,CLP,163025.0,489075.0,0.0
1058087-38-AG24,MPO/PROGRAMA MEDICAMENTOS/FEBRERO 2024,2024-01-18T20:10:14.19,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Alhué,Región Metropolitana de Santiago,1580697,ADN FARMACEUTICA SPA,76.786.297-0,Pudahuel,Región Metropolitana de Santiago,1,42171900,Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia,42171903,Cajas de medicamentos de servicios médicos de urgencia,"114-0005	VITAMINA ACD GOTAS FRASCO 30 ML
",50.0,,CLP,9400.0,470000.0,0.0
1058087-38-AG24,MPO/PROGRAMA MEDICAMENTOS/FEBRERO 2024,2024-01-18T20:10:14.19,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Alhué,Región Metropolitana de Santiago,1580697,ADN FARMACEUTICA SPA,76.786.297-0,Pudahuel,Región Metropolitana de Santiago,2,42171900,Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia,42171903,Cajas de medicamentos de servicios médicos de urgencia,"118-0062	HIDROCORTISONA 1% CREMA PM 10 A 20 G
",50.0,,CLP,14849.0,742450.0,0.0
1058087-84-AG24,MPO/PROGRAMA FARMACIA/FEBRERO 2024	,2024-01-24T09:59:28.367,AG,,Recepción Conforme,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,61.608.408-9,Alhué,Región Metropolitana de Santiago,50729,TECNOFARMA S A,88.466.300-8,Providencia,Región Metropolitana de Santiago,1,73101700,Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica,73101701,Servicios de producción de medicamentos o medicinas,"108-0068	NEUPOGEN 300 MCG / 1ML X 1 AMPOLLA (SOLO TPH-A)
",30.0,,CLP,48802.0,1464060.0,0.0
1058088-120-AG24,COMPRA AGIL/DESDE 1058088-28-COT24; M01F0009 AZUL DE METILENO 2% AMPOLLA 5ML / FAVOR DESPACHAR URGENTE.,2024-02-28T11:57:47.85,AG,,Recepción Conforme,7130,HOSPITAL ORIENTE DR LUIS TISNE BROUSSE,61.959.800-8,Peñalolén,Región Metropolitana de Santiago,52777,FARMACEUTICA INSUVAL S.A.,77.768.990-8,Concepción,Región del Biobío ,1,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121901,Recetarios magistrales,"M01F0009 AZUL DE METILENO 2% AMPOLLA 5ML / DESPACHO DENTRO DE 24 HORAS, VENCIMIENTO IGUAL O SUPERIOR A 6 MESES. ADJUNTAR FICHA TECNICA.",100.0,,CLP,2800.0,280000.0,0.0
1058088-561-AG23,"NO ARSENAL - COMPRA AGIL/DESDE  1058088-149-COT23; M01E0096 SOLUCIÓN DE FOSFATO / DESPACHOS PARCIALIZADOS, SOLICITUD VIA CORREO ELECTRONICO.",2023-09-06T09:43:42.82,AG,,Recepción Conforme,7130,HOSPITAL ORIENTE DR LUIS TISNE BROUSSE,61.959.800-8,Peñalolén,Región Metropolitana de Santiago,1293183,SOCIEDAD FARMACEUTICA BULFOR LTDA,76.186.755-5,Santiago,Región Metropolitana de Santiago,1,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121901,Recetarios magistrales,"M01E0096 SOLUCIÓN DE FOSFATO  (FOSFATO DE SODIO 240MG/5ML + FOSFATO POTASICO 120MG/5ML)  250 ML / PROGRAMA ANUAL,",40.0,,CLP,12800.0,512000.0,0.0
1058088-877-SE23,"SALDO LICITACION/DESDE 1058088-1-LE23; SOPORTES ORALES /NO DESPACHAR, SOLICITUD VIA CORREO ELECTRONICO.",2023-12-28T16:03:08.5,SE,1058088-1-LE23,Recepción Conforme,7130,HOSPITAL ORIENTE DR LUIS TISNE BROUSSE,61.959.800-8,Peñalolén,Región Metropolitana de Santiago,44105,Fresenius Kabi Chile Ltda.,77.478.120-k,San Joaquín,Región Metropolitana de Santiago,1,42231800,Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo,42231806,Alimento nutritivo médico o espesadores de líquido,"B01A0022 FORMULA PARA SUPLEMENTACION ORAL HIPERCALORICA 1.5 KCAL/ML PARA DIABETICOS 15 G PROTEINA 200 ML, OSMOLARIDAD MENOR A 500 mOsm/L",3380.0,,CLP,1940.0,6557200.0,6557200.0
1058088-877-SE23,"SALDO LICITACION/DESDE 1058088-1-LE23; SOPORTES ORALES /NO DESPACHAR, SOLICITUD VIA CORREO ELECTRONICO.",2023-12-28T16:03:08.5,SE,1058088-1-LE23,Recepción Conforme,7130,HOSPITAL ORIENTE DR LUIS TISNE BROUSSE,61.959.800-8,Peñalolén,Región Metropolitana de Santiago,44105,Fresenius Kabi Chile Ltda.,77.478.120-k,San Joaquín,Región Metropolitana de Santiago,2,42231800,Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo,42231806,Alimento nutritivo médico o espesadores de líquido,"B01A0029 FORMULA PARA SUPLEMENTACION ORAL HIPERCALORICA 1,5KCAL 20 G PROTEINA, 1G EPA 200ML, OSMOLARIDAD MENOR A 500mOsm/L.",5848.0,,CLP,1850.0,10818800.0,10818800.0
1058088-877-SE23,"SALDO LICITACION/DESDE 1058088-1-LE23; SOPORTES ORALES /NO DESPACHAR, SOLICITUD VIA CORREO ELECTRONICO.",2023-12-28T16:03:08.5,SE,1058088-1-LE23,Recepción Conforme,7130,HOSPITAL ORIENTE DR LUIS TISNE BROUSSE,61.959.800-8,Peñalolén,Región Metropolitana de Santiago,44105,Fresenius Kabi Chile Ltda.,77.478.120-k,San Joaquín,Región Metropolitana de Santiago,3,42231800,Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo,42231806,Alimento nutritivo médico o espesadores de líquido,"M01F0164 FORMULA ENTERAL NUTRICIONAL ALTO CONTENIDO 10 G GLUTAMINA, POLVO PARA PREPARAR VOLUMEN MÁXIMO 200 M",1680.0,,CLP,2700.0,4536000.0,4536000.0
1058088-909-AG21,COMPRA AGIL/ PREPARACION JARABE FENOBARBITAL 5MG/ML,2021-09-13T10:58:21.99,AG,,Recepción Conforme,7130,HOSPITAL ORIENTE DR LUIS TISNE BROUSSE,61.959.800-8,Peñalolén,Región Metropolitana de Santiago,1293183,SOCIEDAD FARMACEUTICA BULFOR LTDA,76.186.755-5,Santiago,Región Metropolitana de Santiago,1,51141500,Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos,51141505,Fenobarbital,JARABE FENOBARBITAL 5MG/ML,100.0,,CLP,12600.0,1260000.0,1260000.0
1058090-158-SE24,OMEPRAZOL 40 MG AM,2024-02-02T15:39:43.283,SE,1058090-26-LQ21,Recepción Conforme,7305,SERVICIO DE SALUD SUR HOSPITAL EXEQUIEL,61.608.102-0,San Miguel,Región Metropolitana de Santiago,1484437,PISA FARMACEUTICA DE CHILE SPA,76.423.281-K,Providencia,Región Metropolitana de Santiago,1,51171900,Medicamentos y productos farmacéuticos / Medicamentos para el sistema gastrointestinal / Fármacos antiúlcera y otros fármacos gastrointestinales relacionados,51171909,Omeprazol,2160213   OMEPRAZOL 40 MG POLVO LIO DISOLVENTE 10 ML (IV DIRECTA) ,500.0,,CLP,900.0,450000.0,450000.0
1058090-162-SE24,L-ASPARAGINASA RECOMBINADA 10000 UI FA	,2024-02-05T15:35:20.563,SE,1058090-25-LQ21,Recepción Conforme,7305,SERVICIO DE SALUD SUR HOSPITAL EXEQUIEL,61.608.102-0,San Miguel,Región Metropolitana de Santiago,135366,LABORATORIOS KAMPAR  S A,99.565.040-1,Alhué,Región Metropolitana de Santiago,1,51111900,Medicamentos y productos farmacéuticos / Agentes antitumorales / Productos antitumorales naturales,51111901,Asparagina,2190106 L-ASPARAGINASA RECOMBINADA 10000 UI FA,30.0,,CLP,250000.0,7500000.0,7500000.0
1058090-168-SE24,TOXINA BOTULINICA 200 UI FA,2024-02-05T15:59:13.547,SE,1058090-21-LQ23,Recepción Conforme,7305,SERVICIO DE SALUD SUR HOSPITAL EXEQUIEL,61.608.102-0,San Miguel,Región Metropolitana de Santiago,1308969,ABBVIE PRODUCTOS FARMACEUTICOS LIMITADA,76.212.732-6,Las Condes,Región Metropolitana de Santiago,1,51152000,Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso autónomo / Agentes bloqueadores neuromusculares,51152005,Toxina botulínica,2200091 ONABOTULINUM TOXINA 200 UI INYECTABLE (BOTOX),2.0,,CLP,312537.0,625074.0,625074.0
1058090-174-SE24,PREPARADOS MAGISTRALES CAPSULAS	,2024-02-05T17:07:03.493,SE,1058090-25-LP23,Recepción Conforme,7305,SERVICIO DE SALUD SUR HOSPITAL EXEQUIEL,61.608.102-0,San Miguel,Región Metropolitana de Santiago,1293183,SOCIEDAD FARMACEUTICA BULFOR LTDA,76.186.755-5,Santiago,Región Metropolitana de Santiago,1,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121901,Recetarios magistrales,"2140206 PIRIDOXINA 50 MG CP 
",120.0,,CLP,75.0,9000.0,9000.0
1058090-174-SE24,PREPARADOS MAGISTRALES CAPSULAS	,2024-02-05T17:07:03.493,SE,1058090-25-LP23,Recepción Conforme,7305,SERVICIO DE SALUD SUR HOSPITAL EXEQUIEL,61.608.102-0,San Miguel,Región Metropolitana de Santiago,1293183,SOCIEDAD FARMACEUTICA BULFOR LTDA,76.186.755-5,Santiago,Región Metropolitana de Santiago,2,85121900,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos",85121901,Recetarios magistrales,"2140269  L ARGININA 500 MG CP 
",180.0,,CLP,270.0,48600.0,48600.0
